Temperature,Humidity,Wind Speed,Precipitation (%),Cloud Cover,Atmospheric Pressure,UV Index,Season,Visibility (km),Location,Y
32.0,40,3.0,29.0,3,1035.69,9,2,8.0,2,1
-1.0,61,6.5,67.0,2,988.82,0,3,3.0,2,1
3.0,92,3.5,70.0,2,991.08,1,3,4.0,1,1
21.0,33,3.0,3.0,0,1021.58,7,0,6.5,0,0
28.0,82,32.5,103.0,3,1010.22,6,0,7.0,2,3
32.0,91,11.0,76.0,2,1016.31,0,1,2.5,2,2
29.0,24,6.5,3.0,0,1022.56,9,2,9.5,2,0
30.0,57,14.5,18.0,2,1006.24,3,3,8.0,0,3
17.0,79,17.5,90.0,3,994.97,2,2,2.0,1,2
-8.0,75,0.5,57.0,2,984.03,0,3,1.0,2,1
41.0,52,3.0,18.0,3,1029.47,10,2,7.5,1,0
33.0,80,14.0,77.0,2,1016.88,1,0,4.5,0,2
22.0,48,9.0,12.0,0,1016.71,10,3,9.0,1,0
21.0,76,2.0,35.0,3,1010.1,4,2,8.5,0,3
15.0,62,6.5,24.0,3,1014.04,3,3,9.0,0,3
26.0,46,2.0,5.0,3,1024.46,6,2,8.0,1,0
14.0,65,16.0,95.0,2,999.84,1,0,2.0,0,2
31.0,59,2.0,1.0,0,1013.86,10,2,10.0,2,0
25.0,65,18.0,72.0,2,1000.77,1,2,4.5,2,2
17.0,67,13.0,39.0,2,1005.86,3,1,6.5,1,3
0.0,80,13.0,84.0,3,980.45,1,3,3.0,1,1
50.0,107,18.0,86.0,3,1013.01,9,3,4.0,2,0
28.0,49,0.5,0.0,3,1024.9,11,2,9.0,0,0
-11.0,32,3.5,75.0,2,1172.42,7,1,1.0,0,0
38.0,50,2.5,0.0,3,1011.42,8,3,8.5,1,0
31.0,50,2.0,16.0,0,1023.9,9,3,10.0,0,0
39.0,52,2.0,8.0,0,1012.3,11,0,6.5,1,0
21.0,62,4.5,30.0,2,1017.66,3,0,7.0,1,3
18.0,70,11.5,90.0,2,1005.8,14,2,4.0,1,2
24.0,74,10.0,44.0,3,1016.26,4,1,6.0,0,3
32.0,56,7.5,18.0,3,1010.12,3,3,8.5,1,3
-2.0,95,8.5,65.0,2,988.76,0,3,3.0,2,1
11.0,55,5.0,11.0,3,1019.15,2,0,7.0,2,3
24.0,74,13.5,80.0,2,1008.82,0,0,1.0,2,2
31.0,70,14.5,45.0,3,1016.27,4,1,7.5,2,3
-1.0,94,3.5,60.0,2,986.81,1,3,3.5,2,1
20.0,62,3.0,18.0,0,1012.83,10,1,5.0,1,0
30.0,91,15.5,70.0,2,999.97,0,2,3.5,1,2
-6.0,85,4.5,92.0,2,993.68,1,3,3.5,1,1
18.0,81,6.5,108.0,0,1015.84,10,1,1.0,1,0
-5.0,86,3.5,83.0,2,996.18,0,3,4.0,2,1
20.0,61,1.0,4.0,0,1019.47,6,2,9.0,2,0
37.0,36,8.5,0.0,0,1026.5,6,0,6.5,1,0
16.0,102,20.0,107.0,2,1007.48,9,3,2.0,2,2
17.0,65,6.0,98.0,2,1013.45,2,1,3.0,0,2
34.0,31,0.5,10.0,0,1013.2,8,2,7.5,1,0
31.0,97,28.5,91.0,2,1009.12,9,3,2.5,0,3
-8.0,61,2.0,80.0,2,998.46,0,3,1.0,2,1
-1.0,78,7.0,86.0,2,985.74,5,3,1.0,1,1
3.0,75,14.5,91.0,2,982.94,0,3,3.0,1,1
11.0,67,15.0,88.0,2,1000.85,2,0,1.5,1,2
10.0,72,6.5,64.0,2,997.32,2,3,4.5,2,2
4.0,67,0.5,80.0,2,988.05,1,3,3.0,1,1
32.0,72,16.0,57.0,2,1003.13,1,0,2.5,0,2
1.0,89,5.0,93.0,3,997.29,0,3,4.5,1,1
43.0,68,4.0,3.0,3,1025.9,6,2,8.0,0,0
19.0,79,11.0,53.0,2,1016.38,2,1,4.0,2,2
-9.0,86,7.5,84.0,2,984.42,1,3,2.5,2,1
27.0,77,16.0,95.0,3,1023.17,0,2,10.5,0,0
21.0,68,10.5,97.0,2,1016.13,0,0,3.0,0,2
-7.0,92,2.5,95.0,2,985.19,1,3,3.5,2,1
26.0,69,10.5,32.0,2,1002.45,2,3,8.5,2,3
29.0,36,2.5,11.0,0,1024.91,9,3,5.5,1,0
-9.0,98,15.5,95.0,2,988.17,1,3,5.0,1,1
-7.0,66,18.0,80.0,2,986.3,0,3,4.5,1,1
14.0,75,11.0,81.0,2,1013.22,0,2,2.5,0,2
15.0,85,16.5,93.0,2,1010.45,3,1,3.0,2,2
1.0,40,13.5,68.0,1,1035.1,0,2,10.5,0,2
3.0,63,0.5,51.0,2,987.84,1,3,2.0,2,1
-6.0,99,10.0,77.0,2,988.12,0,3,2.5,1,1
58.0,104,9.0,100.0,0,1022.24,7,3,5.5,1,0
2.0,66,4.0,54.0,2,992.55,0,3,3.5,1,1
12.0,65,9.0,70.0,3,1000.52,0,2,2.5,0,2
12.0,71,7.0,51.0,1,1173.56,6,1,0.5,1,3
-6.0,69,13.0,53.0,2,989.01,0,3,4.5,1,1
29.0,86,6.5,54.0,2,1003.15,3,0,2.5,2,2
24.0,52,7.0,6.0,0,1025.06,7,2,6.0,0,0
-10.0,30,2.5,65.0,1,1104.06,8,0,16.5,1,0
26.0,67,12.0,33.0,2,1008.86,2,3,8.0,1,3
30.0,72,5.5,97.0,2,1011.47,0,1,4.0,0,2
44.0,67,1.5,17.0,3,1021.59,6,1,7.5,2,0
12.0,89,17.5,75.0,2,997.65,2,0,2.0,1,2
41.0,92,23.5,73.0,3,1002.41,14,2,11.0,0,3
16.0,63,7.0,56.0,2,991.87,1,0,2.0,0,2
43.0,44,3.0,11.0,0,1022.4,10,1,6.0,1,0
-9.0,78,7.0,63.0,2,984.69,0,3,2.5,2,1
17.0,62,9.0,11.0,2,1016.34,2,2,7.5,2,3
29.0,48,5.5,13.0,0,1020.36,9,1,6.5,2,0
45.0,59,9.5,56.0,3,1002.27,7,2,13.5,2,3
34.0,79,13.5,14.0,3,1002.87,3,2,7.5,0,3
32.0,29,4.0,0.0,0,1025.6,5,2,7.5,2,0
29.0,75,10.5,70.0,2,1015.27,1,3,2.5,0,2
24.0,29,2.0,13.0,0,1028.6,9,0,6.5,0,0
22.0,62,6.0,89.0,2,1008.3,3,3,1.5,0,2
15.0,88,18.0,84.0,2,1012.23,1,0,2.5,2,2
22.0,32,9.0,10.0,0,1010.66,5,0,6.5,1,0
11.0,60,17.0,99.0,2,996.53,2,1,3.5,0,2
14.0,81,10.0,76.0,2,995.86,0,3,4.5,2,2
33.0,75,20.5,102.0,0,1027.57,0,0,4.0,2,0
64.0,91,17.5,103.0,2,1009.25,2,2,6.5,0,2
-1.0,108,22.0,106.0,2,996.16,12,3,2.5,2,1
30.0,41,1.5,9.0,0,1026.23,6,0,8.0,1,0
14.0,99,6.5,54.0,3,991.63,3,2,1.5,2,2
37.0,28,3.0,5.0,0,1016.72,8,1,8.5,0,0
34.0,77,14.0,77.0,2,992.52,1,0,4.0,0,2
26.0,77,13.0,24.0,3,1015.67,4,0,7.5,2,3
25.0,67,9.0,12.0,2,1011.46,3,1,8.0,2,3
21.0,22,5.0,7.0,0,1022.69,9,0,8.0,1,0
1.0,92,11.0,80.0,3,999.17,0,3,4.0,2,1
16.0,75,1.5,19.0,3,1007.12,2,2,5.5,1,3
18.0,101,18.0,97.0,3,1023.5,5,0,3.0,0,0
19.0,72,11.5,38.0,3,1008.95,3,1,7.0,2,3
48.0,85,15.0,99.0,2,1012.48,14,2,1.0,2,2
48.0,37,13.5,92.0,3,947.17,4,0,17.0,2,2
24.0,88,11.0,54.0,3,1010.16,3,0,3.5,1,2
3.0,85,2.0,72.0,3,996.99,0,3,1.0,1,1
13.0,54,3.0,20.0,3,1015.07,4,0,7.0,0,3
-1.0,86,3.0,68.0,2,983.82,1,3,3.5,1,1
36.0,95,33.5,102.0,3,1010.51,6,2,4.5,0,3
46.0,38,8.0,39.0,2,804.35,10,3,14.0,1,0
26.0,96,15.5,89.0,3,996.26,2,1,4.5,0,2
-9.0,86,7.0,87.0,2,984.53,1,3,4.5,1,1
23.0,69,9.5,10.0,0,1012.91,9,1,8.5,1,0
21.0,92,7.5,69.0,2,996.42,2,2,2.0,0,2
31.0,56,7.5,35.0,2,1000.05,2,2,8.0,0,3
18.0,70,16.5,63.0,2,1018.35,3,3,3.5,1,2
14.0,80,9.0,82.0,2,996.79,1,2,2.0,2,2
-9.0,94,0.0,56.0,2,987.75,1,3,3.5,2,1
24.0,54,14.5,10.0,2,1017.7,1,2,5.5,0,3
76.0,93,15.0,106.0,0,1020.17,0,1,5.5,1,0
0.0,63,3.5,87.0,2,996.26,0,3,1.5,1,1
-10.0,87,1.5,76.0,3,982.49,1,3,1.5,1,1
16.0,77,13.0,88.0,2,1004.43,2,3,4.5,0,2
0.0,76,13.5,97.0,3,991.92,0,3,1.5,1,1
42.0,58,2.0,5.0,0,1029.39,6,1,6.5,2,0
-8.0,49,12.5,91.0,2,880.52,2,3,15.0,1,2
0.0,87,13.5,81.0,2,993.35,5,3,2.5,1,1
14.0,55,8.5,44.0,3,1019.66,4,2,8.5,2,3
0.0,99,6.0,50.0,3,997.84,1,3,3.0,1,1
24.0,102,13.0,97.0,2,1010.48,12,0,0.5,1,2
43.0,102,1.0,88.0,0,1027.93,4,3,10.0,1,0
28.0,24,5.5,1.0,0,1020.74,5,1,6.5,1,0
15.0,96,11.0,57.0,2,1016.98,0,0,4.0,2,2
2.0,60,3.0,70.0,2,994.19,0,3,2.0,2,1
10.0,50,13.0,28.0,3,1015.22,4,3,5.5,0,3
1.0,64,2.0,61.0,2,982.34,1,3,4.5,2,1
-12.0,26,11.0,77.0,1,819.15,4,3,3.0,0,0
-3.0,99,6.5,63.0,2,984.05,1,3,3.5,1,1
32.0,86,8.5,91.0,2,1004.24,0,1,5.0,0,2
33.0,58,0.5,7.0,0,1010.95,6,0,6.0,0,0
36.0,52,5.0,15.0,0,1011.81,7,0,9.0,0,0
-2.0,61,19.5,61.0,2,983.55,1,3,3.5,2,1
-7.0,89,1.0,63.0,2,993.79,1,3,4.0,2,1
30.0,63,5.5,42.0,3,1005.58,3,2,8.5,1,3
16.0,77,9.5,17.0,3,1008.07,3,2,9.0,1,3
36.0,107,15.5,101.0,2,1008.87,3,1,3.0,1,3
13.0,96,6.5,71.0,3,1002.57,1,1,2.0,0,2
-2.0,73,8.0,75.0,2,992.77,1,3,3.5,1,1
40.0,26,6.5,4.0,3,1021.59,6,1,9.5,2,0
15.0,51,4.0,34.0,3,1006.34,3,1,8.0,1,3
26.0,62,7.5,75.0,2,1002.12,2,2,5.0,1,2
24.0,64,15.0,94.0,2,997.74,2,3,1.5,0,2
-1.0,76,20.0,54.0,3,989.93,1,3,1.5,1,1
10.0,57,8.5,36.0,3,1011.7,4,2,8.0,0,3
-1.0,88,8.5,79.0,2,986.85,1,3,5.0,1,1
17.0,93,15.0,88.0,0,1017.0,12,0,7.5,0,0
12.0,82,18.0,63.0,2,990.87,3,0,2.5,1,2
15.0,61,3.5,39.0,2,1003.36,3,1,7.5,0,3
12.0,52,10.5,37.0,2,1017.68,4,0,6.0,2,3
-1.0,100,24.0,93.0,2,985.55,5,3,6.0,1,1
19.0,36,9.5,79.0,1,902.53,8,3,18.5,2,0
21.0,60,2.5,2.0,0,1018.96,10,1,6.5,1,0
38.0,27,7.5,14.0,0,1017.69,6,3,6.5,1,0
18.0,65,13.5,17.0,2,1010.47,3,2,6.5,0,3
21.0,75,7.5,84.0,3,1013.39,1,1,2.5,2,2
-10.0,71,12.5,67.0,3,992.89,0,3,4.0,2,1
26.0,60,14.5,44.0,2,1015.11,4,3,6.5,1,3
18.0,53,3.5,35.0,3,1013.46,2,1,5.0,0,3
21.0,55,6.0,19.0,2,1017.92,1,3,5.5,0,3
-8.0,81,10.0,75.0,2,991.05,8,3,1.0,1,1
-8.0,79,9.0,70.0,2,992.32,1,3,2.5,1,1
20.0,75,5.0,82.0,0,1013.61,6,0,7.0,0,0
-13.0,46,1.0,80.0,2,1116.16,12,3,4.0,2,0
20.0,77,9.0,21.0,2,1014.53,1,2,7.5,2,3
27.0,52,5.5,12.0,0,1026.19,11,2,9.5,2,0
30.0,60,1.0,41.0,3,1012.67,3,1,8.5,0,3
31.0,67,6.0,17.0,0,1017.77,11,1,6.0,2,0
17.0,97,16.0,97.0,3,1006.77,1,3,1.0,1,2
51.0,73,4.0,83.0,0,1021.12,2,0,7.5,2,0
34.0,88,19.5,73.0,2,1018.01,1,1,4.0,1,2
20.0,70,12.5,95.0,3,1008.29,1,3,4.0,1,2
27.0,74,18.5,90.0,3,999.15,3,0,1.5,0,2
10.0,37,12.0,53.0,1,865.93,13,3,20.0,0,1
-1.0,92,9.5,76.0,2,986.17,0,3,4.0,2,1
28.0,57,13.0,45.0,3,1006.4,3,2,8.5,0,3
47.0,94,11.5,109.0,0,1024.61,3,0,5.5,0,0
26.0,51,14.5,41.0,3,1001.36,4,1,5.5,2,3
13.0,97,19.0,86.0,2,1015.89,1,2,4.5,2,2
19.0,80,15.5,72.0,2,1000.27,0,1,2.5,1,2
19.0,77,13.0,99.0,3,1012.63,6,1,3.5,1,0
26.0,66,0.5,17.0,0,1010.85,10,1,8.5,0,0
11.0,95,11.5,91.0,2,996.78,1,3,1.5,0,2
20.0,62,1.5,25.0,3,1010.5,3,2,7.0,0,3
26.0,51,4.5,46.0,2,903.58,2,2,0.5,2,0
30.0,55,5.0,13.0,3,1024.27,9,0,6.0,2,0
-1.0,61,13.0,23.0,3,1042.41,4,2,0.5,1,0
-5.0,60,16.5,90.0,2,988.99,0,3,3.5,1,1
-1.0,72,13.0,74.0,2,986.98,1,3,1.0,2,1
34.0,75,6.0,16.0,3,1001.93,4,1,7.5,2,3
26.0,88,13.5,103.0,2,1011.27,4,2,2.0,0,2
24.0,25,3.0,91.0,1,1088.91,13,1,4.5,1,3
-16.0,74,13.0,33.0,3,1136.55,11,2,16.0,1,2
20.0,21,9.0,9.0,3,1013.66,9,0,7.5,0,0
23.0,62,7.0,44.0,2,1005.05,4,2,8.5,1,3
20.0,75,14.5,82.0,3,993.42,1,0,4.0,1,2
28.0,71,15.5,89.0,3,1006.55,10,1,5.0,1,2
13.0,79,6.0,61.0,3,1000.66,2,3,2.5,0,2
11.0,53,1.0,24.0,2,1011.77,4,3,5.0,2,3
14.0,60,3.0,36.0,3,1006.91,1,3,6.0,1,3
34.0,62,9.0,95.0,3,995.09,0,3,4.5,1,2
63.0,98,26.5,97.0,2,1011.04,5,1,0.0,0,2
41.0,24,10.0,19.0,0,1027.07,7,2,9.5,0,0
-4.0,67,5.5,62.0,2,987.01,1,3,4.5,2,1
36.0,60,7.5,6.0,0,1029.37,9,2,8.5,0,0
-15.0,55,4.5,14.0,1,886.24,2,1,9.5,0,1
0.0,89,19.5,54.0,2,994.67,0,3,3.5,2,1
10.0,24,6.5,91.0,1,1056.73,6,3,15.5,1,2
17.0,65,15.0,60.0,3,1001.27,3,0,4.0,2,2
20.0,51,3.5,34.0,3,1001.09,4,0,7.0,1,3
26.0,72,10.0,94.0,2,1002.88,1,2,2.5,0,2
17.0,65,4.5,21.0,3,1011.56,3,0,6.0,1,3
-7.0,67,1.0,96.0,2,981.04,0,3,3.5,1,1
29.0,79,14.5,95.0,2,994.49,2,2,2.5,1,2
24.0,41,3.5,1.0,0,1021.36,10,3,6.0,1,0
27.0,38,0.5,6.0,0,1013.86,11,1,7.0,2,0
-3.0,88,19.5,53.0,2,995.84,1,3,4.0,2,1
3.0,83,6.0,66.0,2,999.44,0,3,1.0,2,1
19.0,87,13.0,99.0,0,1027.24,13,2,4.5,2,0
-5.0,97,10.0,78.0,2,980.14,1,3,1.5,1,1
-4.0,79,14.5,83.0,3,985.67,1,3,2.0,1,1
27.0,105,12.0,103.0,0,1028.21,3,3,7.0,0,0
46.0,39,1.0,74.0,2,953.65,4,1,1.5,1,0
23.0,72,7.0,90.0,2,991.3,1,3,1.0,0,2
1.0,81,20.0,60.0,2,987.25,0,3,1.0,1,1
1.0,83,6.0,54.0,2,982.91,0,3,4.0,2,1
33.0,48,3.0,13.0,0,1011.74,11,2,9.5,0,0
-19.0,93,7.5,103.0,3,994.04,14,3,2.0,2,1
12.0,68,9.0,31.0,3,1009.37,1,2,6.0,1,3
3.0,83,17.0,87.0,3,983.86,0,3,3.5,2,1
11.0,79,16.5,101.0,3,990.82,11,1,0.5,0,2
17.0,88,18.0,83.0,3,1026.94,0,1,5.5,2,0
44.0,76,12.0,84.0,0,1026.18,9,0,9.5,0,0
17.0,66,11.5,29.0,2,1006.5,2,3,8.0,1,3
1.0,77,14.5,87.0,2,997.18,0,3,2.0,2,1
30.0,77,15.0,93.0,2,1005.72,0,0,3.0,0,2
18.0,54,13.5,43.0,2,1014.61,2,3,7.5,2,3
-2.0,93,19.0,68.0,2,986.41,0,3,1.0,1,1
0.0,108,36.5,108.0,3,989.62,4,3,0.5,1,1
22.0,51,6.0,27.0,3,1012.46,2,1,6.0,1,3
19.0,56,8.5,38.0,3,1011.34,2,2,7.0,2,3
16.0,87,15.0,96.0,3,1005.39,3,1,2.0,1,2
20.0,38,7.0,4.0,0,1027.98,8,3,8.5,2,0
30.0,58,4.5,1.0,0,1023.16,11,3,6.5,0,0
24.0,57,3.0,0.0,0,1024.39,7,1,6.0,2,0
20.0,61,10.5,30.0,3,1010.65,3,2,6.0,1,3
31.0,37,3.5,10.0,0,1017.43,10,2,8.5,1,0
-5.0,68,13.5,81.0,2,998.64,0,3,3.5,2,1
19.0,98,41.5,81.0,2,1009.46,12,2,5.0,0,2
30.0,86,11.0,63.0,2,1016.4,1,1,5.0,1,2
13.0,72,7.0,13.0,2,1015.68,3,1,6.0,1,3
-1.0,79,16.5,74.0,3,984.48,1,3,2.0,1,1
23.0,65,3.0,40.0,2,1007.2,4,1,7.5,1,3
-4.0,108,21.0,83.0,2,986.62,0,3,1.5,1,1
-3.0,76,30.0,108.0,3,997.57,0,3,5.5,1,1
23.0,95,41.0,99.0,3,1003.48,3,2,2.5,1,2
28.0,55,10.0,37.0,2,1018.12,1,0,8.5,0,3
-6.0,90,6.5,81.0,2,992.62,1,3,4.5,1,1
32.0,24,4.5,19.0,0,1012.66,5,1,8.5,1,0
27.0,77,0.0,30.0,2,1008.97,4,2,8.5,2,3
-4.0,91,7.5,66.0,2,986.45,1,3,2.0,2,1
44.0,89,11.0,77.0,0,1023.68,4,3,7.0,0,0
34.0,52,4.5,29.0,2,1014.19,1,2,5.5,1,3
16.0,90,16.5,77.0,3,991.95,1,3,4.5,1,2
39.0,96,28.0,76.0,3,1002.95,6,0,4.5,1,3
30.0,39,0.0,6.0,0,1029.82,6,2,8.0,2,0
-7.0,95,16.5,93.0,2,982.11,1,3,4.0,2,1
-9.0,98,2.5,61.0,3,994.1,1,3,2.0,1,1
-4.0,21,11.5,22.0,1,932.69,9,1,14.0,0,3
17.0,20,0.0,55.0,3,1064.25,4,0,4.0,2,3
28.0,92,18.0,98.0,2,1004.7,0,3,4.5,1,2
10.0,74,1.5,23.0,3,1006.47,4,3,9.0,1,3
14.0,62,8.0,86.0,2,1012.94,2,2,4.0,2,2
34.0,47,1.0,4.0,0,1018.05,9,3,5.5,2,0
-13.0,34,9.5,15.0,1,940.59,0,2,16.5,0,1
-2.0,93,1.0,71.0,2,980.58,1,3,3.5,2,1
22.0,33,3.0,16.0,0,1029.91,6,0,8.5,2,0
41.0,41,2.0,5.0,0,1027.78,8,3,7.5,0,0
29.0,107,0.5,93.0,3,1002.18,8,1,10.0,0,3
22.0,69,6.5,61.0,3,1009.33,2,0,2.5,0,2
3.0,64,3.5,87.0,2,986.96,1,3,2.0,1,1
21.0,70,11.5,13.0,3,1014.69,3,1,8.5,2,3
2.0,70,16.5,57.0,2,990.44,0,3,1.5,2,1
19.0,77,5.0,59.0,2,995.38,2,2,3.0,1,2
-2.0,89,11.0,97.0,2,994.87,0,3,2.0,1,1
19.0,62,5.5,71.0,2,994.52,2,2,4.5,0,2
-9.0,37,12.0,75.0,1,1148.35,4,3,6.5,1,0
29.0,47,8.5,2.0,0,1027.33,11,2,5.5,1,0
26.0,72,9.0,39.0,2,1019.45,3,2,7.0,1,3
12.0,65,20.0,85.0,2,1003.91,3,2,1.5,1,2
-1.0,84,12.0,90.0,2,992.77,0,3,5.0,2,1
37.0,51,9.5,18.0,0,1019.89,5,3,7.5,0,0
47.0,40,10.5,54.0,3,1182.46,8,2,19.0,2,0
12.0,95,19.5,64.0,2,999.39,2,1,1.0,2,2
25.0,23,4.5,13.0,0,1014.45,11,2,6.5,1,0
-1.0,84,9.5,50.0,2,995.49,1,3,1.5,2,1
11.0,73,19.0,82.0,2,993.96,1,3,2.0,2,2
-6.0,74,26.5,107.0,2,999.5,4,3,2.5,2,1
10.0,84,10.5,82.0,2,995.67,0,3,4.0,1,2
13.0,61,12.5,93.0,3,1008.84,0,2,5.0,0,2
22.0,47,8.5,15.0,0,1014.59,6,1,7.0,2,0
21.0,80,12.5,94.0,2,1017.44,3,2,3.5,1,2
27.0,85,6.0,77.0,3,997.73,1,2,4.0,0,2
2.0,85,17.0,70.0,2,982.02,1,3,5.0,2,1
32.0,73,9.5,39.0,2,1008.0,3,3,7.5,1,3
17.0,70,8.5,54.0,2,992.34,1,2,2.5,1,2
32.0,46,9.5,3.0,0,1018.22,8,0,6.0,2,0
18.0,75,15.5,67.0,2,1015.03,0,1,2.0,2,2
66.0,75,10.5,83.0,2,1014.82,2,1,5.0,0,3
29.0,53,8.5,9.0,0,1021.35,10,2,5.0,0,0
26.0,23,3.0,13.0,0,1014.87,5,2,7.5,0,0
25.0,30,2.5,12.0,0,1021.61,9,1,6.0,0,0
3.0,74,10.0,95.0,2,997.24,1,3,4.5,2,1
20.0,58,7.0,30.0,2,1000.77,3,1,8.0,1,3
32.0,29,1.0,17.0,0,1025.27,6,1,5.5,1,0
20.0,57,3.5,26.0,3,1001.59,2,3,6.0,0,3
0.0,77,35.5,90.0,3,984.93,6,3,3.5,1,1
33.0,33,5.0,15.0,3,1016.71,6,3,8.0,0,0
19.0,83,0.0,97.0,2,1008.02,5,2,0.5,1,3
15.0,55,14.0,11.0,3,1009.66,2,3,7.5,0,3
5.0,83,30.5,96.0,3,991.86,13,3,1.5,1,1
-5.0,63,1.5,72.0,3,988.94,0,3,4.0,2,1
-7.0,96,4.0,76.0,2,983.19,1,3,2.5,2,1
10.0,99,17.5,65.0,3,999.64,1,1,5.0,0,2
24.0,69,8.0,88.0,2,1017.97,3,0,3.0,0,2
-3.0,93,9.5,57.0,2,997.51,0,3,3.0,1,1
20.0,26,7.5,5.0,3,1012.83,10,1,7.5,2,0
20.0,69,17.0,87.0,2,1007.12,3,3,2.5,2,2
12.0,97,15.0,82.0,3,991.79,3,3,4.0,1,2
23.0,88,11.5,65.0,2,1000.74,1,3,5.0,2,2
36.0,44,9.0,7.0,3,1011.22,11,3,6.5,0,0
28.0,98,34.0,77.0,3,1019.03,9,3,3.5,1,2
32.0,51,9.5,19.0,3,1010.68,3,0,6.0,2,3
20.0,78,5.5,63.0,2,1006.51,3,3,4.0,1,2
25.0,76,5.5,92.0,2,995.26,0,1,2.0,2,2
14.0,52,12.0,13.0,3,1005.74,3,0,9.0,0,3
0.0,102,19.5,85.0,2,988.97,12,3,5.0,2,1
26.0,50,3.0,20.0,3,1008.81,1,2,5.5,1,3
38.0,90,35.0,71.0,2,1014.97,2,1,1.0,0,2
30.0,45,1.5,2.0,0,1022.46,10,2,8.0,0,0
-19.0,50,1.5,58.0,3,854.91,5,1,12.5,2,2
31.0,52,7.5,6.0,0,1013.26,6,0,9.0,2,0
-2.0,89,14.5,90.0,2,992.86,1,3,3.5,2,1
28.0,77,8.0,88.0,2,1000.99,12,3,4.0,2,3
28.0,46,1.0,0.0,0,1024.22,11,2,5.5,2,0
-7.0,84,13.5,76.0,2,991.28,0,3,4.0,2,1
20.0,75,13.0,32.0,3,1002.16,3,2,8.0,1,3
27.0,65,13.0,83.0,3,1002.82,0,3,5.0,0,2
10.0,41,3.0,88.0,1,1169.76,6,0,14.0,2,0
-5.0,61,0.5,60.0,2,993.96,1,3,4.5,2,1
32.0,61,16.5,72.0,2,1008.85,1,1,2.0,1,2
43.0,101,10.0,100.0,0,1023.74,9,3,11.0,2,0
36.0,48,3.5,11.0,3,1024.92,10,0,5.5,2,0
23.0,89,17.5,95.0,3,1017.57,5,0,0.5,1,2
-7.0,39,12.0,10.0,2,808.76,4,1,4.0,1,3
31.0,36,2.5,11.0,0,1021.73,7,3,6.0,0,0
-5.0,76,11.0,86.0,2,984.05,1,3,2.5,2,1
-5.0,95,29.5,79.0,2,988.8,0,3,1.5,2,1
26.0,67,11.0,74.0,2,993.37,1,1,1.5,1,2
44.0,105,3.0,86.0,0,1015.64,9,3,7.5,2,0
40.0,25,3.5,5.0,3,1020.79,8,3,6.0,1,0
18.0,52,5.0,19.0,3,1013.73,1,2,9.0,0,3
62.0,73,18.0,98.0,3,1012.04,0,3,8.0,0,0
39.0,41,1.5,10.0,0,1010.84,11,3,6.5,1,0
32.0,86,12.0,65.0,2,990.41,2,1,4.0,0,2
17.0,72,16.0,50.0,2,990.8,3,1,3.5,2,2
21.0,70,7.0,78.0,3,1011.5,11,3,7.0,0,3
42.0,47,8.5,13.0,3,1025.55,7,0,9.0,0,0
11.0,61,10.5,40.0,2,1016.91,1,3,7.0,1,3
1.0,80,2.5,95.0,2,991.59,0,3,1.5,2,1
37.0,64,8.5,15.0,3,1014.54,9,1,7.0,0,0
18.0,91,7.5,85.0,3,997.63,2,1,1.5,0,2
34.0,52,8.5,10.0,0,1015.91,9,1,5.5,1,0
28.0,35,1.5,73.0,1,918.45,0,2,10.5,2,0
-5.0,93,3.0,60.0,3,988.88,0,3,4.0,2,1
-3.0,95,3.0,65.0,3,993.56,0,3,2.0,2,1
33.0,61,0.5,40.0,2,1013.71,3,3,7.0,1,3
-9.0,60,5.0,51.0,2,992.14,1,3,5.0,1,1
-8.0,92,2.5,70.0,2,988.9,1,3,4.5,1,1
20.0,63,13.0,31.0,3,1017.62,1,1,5.0,1,3
17.0,70,14.5,39.0,3,1001.49,1,0,8.5,0,3
20.0,24,3.0,6.0,0,1013.68,9,3,6.5,2,0
-5.0,96,10.0,63.0,2,992.38,0,3,2.0,1,1
9.0,109,8.5,84.0,2,993.99,13,3,4.5,1,1
13.0,67,10.5,66.0,2,990.65,3,1,2.0,0,2
22.0,70,19.0,52.0,2,1007.19,1,0,4.5,0,2
11.0,93,10.0,63.0,3,1007.74,3,0,5.0,2,2
11.0,53,9.5,31.0,3,1019.37,3,3,7.5,2,3
-3.0,69,3.0,53.0,3,984.63,1,3,3.0,1,1
11.0,87,8.0,67.0,2,1009.61,2,0,3.0,0,2
-3.0,98,8.0,89.0,3,996.59,1,3,1.5,2,1
28.0,72,8.0,71.0,2,1003.7,1,2,2.5,1,2
-8.0,87,13.0,73.0,2,993.08,0,3,3.5,2,1
27.0,28,6.5,15.0,3,1024.17,10,3,8.0,0,0
10.0,71,13.5,72.0,3,991.05,2,2,4.0,0,2
55.0,96,3.0,84.0,3,1007.32,12,1,8.5,2,3
24.0,75,9.5,68.0,2,992.93,1,1,5.0,1,2
-2.0,65,8.5,54.0,2,986.2,0,3,3.5,2,1
22.0,68,18.0,64.0,3,1011.22,2,2,5.0,2,2
23.0,62,6.5,11.0,0,1016.13,9,0,9.0,0,0
30.0,61,18.5,89.0,2,1016.67,3,3,4.0,2,2
38.0,62,9.5,66.0,3,885.8,8,0,8.0,0,2
23.0,30,5.0,83.0,3,888.58,12,3,8.5,0,3
57.0,83,34.5,91.0,2,997.97,12,1,6.0,1,2
46.0,73,10.5,93.0,3,1003.11,13,0,9.5,0,3
