Temperature,Humidity,Wind Speed,Precipitation (%),Cloud Cover,Atmospheric Pressure,UV Index,Season,Visibility (km),Location,Y
22.0,67,4.0,45.0,overcast,1011.7,2,Summer,7.0,inland,Cloudy
10.0,68,8.0,99.0,overcast,1014.01,3,Spring,1.5,coastal,Rainy
33.0,50,5.0,13.0,overcast,1009.4,1,Spring,7.5,mountain,Cloudy
10.0,85,13.5,66.0,overcast,996.77,1,Summer,2.0,mountain,Rainy
32.0,67,17.5,81.0,overcast,1004.8,3,Spring,1.0,mountain,Rainy
-11.0,74,9.5,86.0,cloudy,887.93,3,Autumn,15.0,coastal,Sunny
-3.0,84,16.0,99.0,overcast,981.41,1,Winter,2.0,inland,Snowy
24.0,46,1.5,8.0,clear,1011.28,7,Spring,5.5,coastal,Sunny
-15.0,102,30.0,73.0,overcast,980.17,11,Winter,3.0,inland,Snowy
24.0,68,15.0,35.0,partly cloudy,1011.54,2,Summer,5.0,coastal,Cloudy
17.0,65,2.5,23.0,partly cloudy,1016.65,4,Spring,7.5,coastal,Cloudy
29.0,81,10.0,79.0,overcast,1004.68,2,Autumn,3.5,inland,Rainy
40.0,34,9.0,0.0,clear,1028.25,11,Spring,7.5,mountain,Sunny
22.0,91,5.0,68.0,partly cloudy,990.91,1,Winter,1.5,inland,Rainy
19.0,102,10.5,109.0,clear,1016.96,12,Winter,11.0,inland,Sunny
41.0,47,8.5,5.0,clear,1026.73,10,Autumn,9.5,coastal,Sunny
25.0,90,15.0,93.0,clear,1028.41,12,Autumn,4.5,mountain,Sunny
-7.0,87,11.5,68.0,partly cloudy,983.25,1,Winter,2.5,inland,Snowy
23.0,49,3.5,5.0,partly cloudy,1022.43,11,Autumn,9.5,inland,Sunny
-6.0,79,0.5,68.0,overcast,989.59,0,Winter,3.0,mountain,Snowy
-9.0,96,18.0,71.0,overcast,988.1,1,Winter,5.0,mountain,Snowy
-4.0,64,20.0,62.0,overcast,998.18,0,Winter,2.5,mountain,Snowy
28.0,58,4.5,4.0,clear,1018.49,11,Spring,8.5,coastal,Sunny
62.0,109,22.0,102.0,partly cloudy,990.28,9,Winter,3.5,coastal,Rainy
33.0,79,6.5,13.0,partly cloudy,1003.69,2,Spring,8.5,coastal,Cloudy
1.0,75,14.5,40.0,cloudy,1146.24,11,Summer,5.0,coastal,Rainy
-8.0,98,17.0,64.0,overcast,995.79,1,Winter,3.5,inland,Snowy
41.0,97,32.5,91.0,partly cloudy,1001.73,1,Winter,3.5,coastal,Rainy
63.0,89,16.0,83.0,clear,1018.37,6,Autumn,3.0,coastal,Sunny
30.0,77,12.0,51.0,partly cloudy,1007.88,0,Spring,3.5,inland,Rainy
3.0,72,10.0,78.0,overcast,987.7,1,Winter,4.5,inland,Snowy
71.0,72,33.5,109.0,partly cloudy,1003.88,12,Summer,4.5,mountain,Rainy
28.0,75,13.5,21.0,partly cloudy,1010.05,1,Winter,5.0,mountain,Cloudy
12.0,85,18.0,86.0,partly cloudy,997.97,2,Spring,4.5,coastal,Rainy
10.0,85,15.5,89.0,overcast,991.09,2,Winter,1.5,coastal,Rainy
42.0,90,41.0,89.0,overcast,1003.01,6,Spring,4.0,coastal,Rainy
31.0,82,14.5,97.0,overcast,1010.17,2,Winter,3.0,mountain,Rainy
4.0,67,20.0,61.0,partly cloudy,988.95,0,Winter,1.5,mountain,Snowy
16.0,90,16.5,77.0,partly cloudy,991.95,1,Winter,4.5,inland,Rainy
12.0,24,10.0,12.0,cloudy,1025.6,14,Winter,5.0,mountain,Snowy
27.0,62,0.0,6.0,clear,1016.89,6,Summer,8.5,inland,Sunny
15.0,79,0.0,39.0,partly cloudy,1015.32,4,Summer,6.0,coastal,Cloudy
25.0,58,5.5,1.0,partly cloudy,1029.75,7,Summer,9.5,mountain,Sunny
67.0,89,11.0,97.0,overcast,1014.23,2,Summer,1.0,mountain,Rainy
3.0,68,16.5,57.0,overcast,993.37,0,Winter,3.5,inland,Snowy
-2.0,101,19.5,101.0,partly cloudy,980.83,0,Winter,5.0,inland,Snowy
34.0,60,4.0,9.0,clear,1017.31,11,Winter,6.0,mountain,Sunny
60.0,97,8.5,81.0,clear,1029.22,14,Spring,4.5,mountain,Sunny
10.0,65,0.0,44.0,overcast,1010.1,1,Winter,8.5,mountain,Cloudy
1.0,93,17.5,108.0,overcast,991.62,4,Winter,3.5,inland,Snowy
15.0,108,24.0,104.0,partly cloudy,1002.99,12,Autumn,3.0,mountain,Cloudy
21.0,77,16.0,51.0,overcast,1005.83,0,Spring,3.0,inland,Rainy
25.0,43,5.0,15.0,partly cloudy,1014.66,9,Summer,6.5,inland,Sunny
31.0,83,9.0,59.0,overcast,997.82,3,Summer,4.0,coastal,Rainy
38.0,37,5.0,2.0,partly cloudy,1026.16,8,Summer,7.0,inland,Sunny
18.0,67,15.0,73.0,partly cloudy,1005.72,0,Autumn,4.5,inland,Rainy
11.0,72,1.0,46.0,overcast,1015.33,2,Winter,5.0,coastal,Cloudy
21.0,66,0.5,74.0,overcast,927.33,13,Summer,19.0,inland,Sunny
23.0,63,13.5,70.0,partly cloudy,990.68,0,Winter,4.5,inland,Rainy
15.0,60,3.0,39.0,overcast,1019.44,2,Winter,8.5,inland,Cloudy
32.0,62,6.0,80.0,partly cloudy,995.96,1,Summer,3.0,mountain,Rainy
31.0,55,6.0,18.0,partly cloudy,1014.18,3,Spring,6.5,inland,Cloudy
42.0,61,13.0,69.0,overcast,1004.98,0,Summer,11.0,mountain,Snowy
22.0,77,11.5,94.0,overcast,993.15,2,Summer,4.5,mountain,Rainy
0.0,31,0.5,60.0,partly cloudy,1133.57,12,Winter,7.0,mountain,Snowy
20.0,60,16.0,80.0,overcast,1012.65,1,Winter,1.0,mountain,Rainy
40.0,62,6.0,12.0,clear,1022.43,10,Winter,7.0,inland,Sunny
16.0,85,9.5,65.0,overcast,1014.99,2,Summer,2.0,mountain,Rainy
24.0,75,4.0,13.0,partly cloudy,1017.97,3,Autumn,8.5,mountain,Cloudy
10.0,77,11.5,79.0,partly cloudy,1002.35,3,Autumn,2.5,coastal,Rainy
28.0,25,0.0,4.0,clear,1011.8,10,Summer,6.5,inland,Sunny
28.0,80,14.0,66.0,overcast,1015.25,0,Autumn,3.0,inland,Rainy
30.0,61,14.0,67.0,partly cloudy,1002.87,0,Summer,4.5,coastal,Rainy
60.0,88,21.0,78.0,overcast,1009.94,10,Winter,8.5,coastal,Cloudy
-6.0,79,8.5,87.0,overcast,999.56,0,Winter,2.5,mountain,Snowy
33.0,71,5.5,25.0,partly cloudy,1012.99,4,Spring,8.0,inland,Cloudy
2.0,80,28.0,96.0,overcast,985.28,11,Winter,0.5,mountain,Snowy
52.0,83,28.5,96.0,overcast,1000.28,3,Winter,0.5,coastal,Rainy
23.0,92,5.5,88.0,partly cloudy,996.6,3,Summer,2.5,coastal,Rainy
34.0,51,8.0,8.0,clear,1010.17,9,Spring,8.0,mountain,Sunny
-9.0,84,12.5,74.0,overcast,990.03,0,Winter,1.5,mountain,Snowy
28.0,59,4.5,17.0,partly cloudy,1016.04,1,Winter,6.5,coastal,Cloudy
28.0,59,7.0,12.0,partly cloudy,1029.83,9,Autumn,8.0,mountain,Sunny
31.0,75,19.5,81.0,partly cloudy,994.82,1,Spring,1.5,inland,Rainy
44.0,89,23.0,96.0,partly cloudy,1016.82,4,Summer,2.5,mountain,Cloudy
32.0,76,10.5,15.0,overcast,1000.38,3,Summer,7.5,mountain,Cloudy
-12.0,98,26.0,88.0,partly cloudy,996.82,5,Winter,1.0,inland,Snowy
8.0,106,0.5,104.0,partly cloudy,1011.53,1,Spring,1.0,mountain,Cloudy
15.0,60,1.0,17.0,partly cloudy,1006.13,4,Spring,5.5,coastal,Cloudy
25.0,32,5.5,17.0,partly cloudy,1027.27,7,Autumn,6.0,inland,Sunny
0.0,69,3.5,73.0,overcast,980.46,0,Winter,1.5,inland,Snowy
-7.0,91,3.0,53.0,overcast,986.24,1,Winter,1.0,mountain,Snowy
0.0,95,17.5,67.0,overcast,998.71,1,Winter,1.5,mountain,Snowy
-8.0,20,13.5,41.0,partly cloudy,1025.26,3,Winter,8.5,coastal,Cloudy
32.0,62,0.5,1.0,clear,1024.59,11,Winter,6.5,mountain,Sunny
24.0,57,8.5,9.0,clear,1028.27,11,Spring,10.0,inland,Sunny
29.0,79,16.0,80.0,partly cloudy,1002.95,1,Spring,4.0,coastal,Rainy
25.0,105,18.0,96.0,overcast,1010.23,7,Autumn,5.0,coastal,Cloudy
13.0,65,15.0,93.0,overcast,1014.75,3,Winter,3.0,inland,Rainy
41.0,65,0.5,14.0,partly cloudy,1013.75,10,Winter,6.0,inland,Sunny
12.0,61,6.0,69.0,overcast,1014.34,0,Autumn,2.5,coastal,Rainy
39.0,34,3.0,14.0,clear,1022.95,10,Summer,6.0,coastal,Sunny
-9.0,42,6.5,11.0,overcast,1168.17,10,Spring,6.0,mountain,Snowy
13.0,98,11.5,54.0,overcast,997.12,3,Autumn,3.0,coastal,Rainy
-13.0,65,9.0,61.0,cloudy,1075.18,4,Autumn,7.5,coastal,Cloudy
32.0,54,14.0,90.0,cloudy,840.45,8,Spring,3.5,coastal,Rainy
30.0,57,11.5,49.0,overcast,1000.09,2,Winter,7.0,coastal,Cloudy
-4.0,90,13.5,67.0,overcast,990.04,1,Winter,5.0,inland,Snowy
-10.0,92,1.5,94.0,overcast,991.06,0,Winter,3.0,inland,Snowy
-8.0,79,20.0,96.0,overcast,993.02,1,Winter,3.0,mountain,Snowy
32.0,89,18.0,60.0,overcast,991.38,1,Autumn,2.5,inland,Rainy
4.0,86,13.5,57.0,overcast,992.24,1,Winter,2.0,inland,Snowy
-8.0,88,12.0,80.0,overcast,993.19,1,Winter,4.5,inland,Snowy
32.0,59,3.0,15.0,partly cloudy,1004.35,4,Winter,7.0,mountain,Cloudy
-2.0,91,11.5,87.0,partly cloudy,984.36,0,Winter,3.5,inland,Snowy
13.0,81,10.5,91.0,partly cloudy,1018.22,1,Summer,5.0,coastal,Rainy
20.0,79,13.5,60.0,overcast,1001.78,1,Autumn,3.5,coastal,Rainy
-10.0,68,3.0,70.0,overcast,987.09,0,Winter,3.5,inland,Snowy
24.0,22,2.5,9.0,partly cloudy,1025.18,10,Autumn,6.0,coastal,Sunny
3.0,84,7.5,57.0,overcast,984.74,1,Winter,3.0,mountain,Snowy
40.0,24,7.0,11.0,clear,1016.92,11,Summer,5.0,inland,Sunny
26.0,74,14.5,38.0,partly cloudy,1004.08,4,Spring,8.0,mountain,Cloudy
18.0,79,10.5,37.0,partly cloudy,1016.76,3,Autumn,8.0,inland,Cloudy
38.0,33,4.5,5.0,clear,1026.25,11,Winter,6.5,mountain,Sunny
21.0,73,11.5,85.0,overcast,1006.09,2,Spring,5.5,inland,Rainy
21.0,62,2.5,5.0,partly cloudy,1021.28,10,Spring,9.5,mountain,Sunny
33.0,64,10.0,26.0,partly cloudy,1007.79,2,Winter,7.0,mountain,Cloudy
37.0,52,8.0,14.0,clear,1016.28,9,Autumn,5.5,coastal,Sunny
28.0,76,7.0,83.0,partly cloudy,1016.07,3,Autumn,2.0,mountain,Rainy
33.0,71,4.0,12.0,partly cloudy,1004.19,2,Winter,5.5,mountain,Cloudy
20.0,74,5.0,15.0,partly cloudy,1005.22,1,Autumn,7.5,inland,Cloudy
23.0,59,2.0,43.0,partly cloudy,1012.12,3,Winter,6.0,mountain,Cloudy
24.0,50,3.5,10.0,overcast,1017.18,4,Summer,6.5,mountain,Cloudy
23.0,54,6.0,4.0,clear,1013.62,11,Summer,6.0,coastal,Sunny
-2.0,78,3.0,21.0,overcast,1057.25,0,Spring,18.0,mountain,Sunny
31.0,40,3.0,63.0,cloudy,978.78,2,Winter,1.5,inland,Sunny
34.0,24,10.0,1.0,clear,1019.98,10,Summer,7.0,mountain,Sunny
29.0,71,21.0,86.0,partly cloudy,1013.77,12,Winter,6.5,inland,Cloudy
33.0,36,9.0,1.0,clear,1029.06,11,Autumn,8.5,coastal,Sunny
-5.0,62,12.0,66.0,overcast,988.72,0,Winter,2.5,mountain,Snowy
34.0,62,11.5,70.0,overcast,865.18,3,Summer,6.5,inland,Sunny
-6.0,93,7.0,82.0,overcast,980.03,0,Winter,2.0,inland,Snowy
30.0,61,14.0,33.0,partly cloudy,1001.84,3,Autumn,7.5,mountain,Cloudy
33.0,30,9.5,7.0,partly cloudy,1019.11,11,Spring,5.0,coastal,Sunny
19.0,59,1.0,25.0,overcast,1011.4,3,Autumn,5.0,coastal,Cloudy
32.0,72,13.0,13.0,partly cloudy,1001.27,2,Autumn,9.0,coastal,Cloudy
34.0,63,6.5,10.0,partly cloudy,1010.64,1,Winter,7.0,coastal,Cloudy
17.0,81,13.0,99.0,overcast,1010.5,1,Spring,3.0,coastal,Rainy
22.0,53,14.0,27.0,overcast,1003.23,4,Summer,7.5,coastal,Cloudy
-2.0,68,12.0,64.0,overcast,987.81,0,Winter,2.5,inland,Snowy
-4.0,76,13.0,60.0,overcast,989.56,0,Winter,3.0,mountain,Snowy
-7.0,94,2.0,94.0,partly cloudy,982.84,0,Winter,3.5,mountain,Snowy
37.0,76,10.5,86.0,overcast,1073.21,3,Winter,4.5,mountain,Cloudy
19.0,25,7.5,78.0,cloudy,927.22,7,Winter,15.0,coastal,Snowy
25.0,51,3.5,6.0,clear,1021.18,10,Winter,7.5,mountain,Sunny
-6.0,60,14.0,92.0,overcast,997.9,1,Winter,3.5,inland,Snowy
35.0,26,8.5,14.0,clear,1015.36,7,Winter,8.5,inland,Sunny
-8.0,80,1.0,99.0,overcast,985.05,7,Winter,1.0,inland,Snowy
14.0,90,18.0,73.0,overcast,991.27,3,Winter,2.0,inland,Rainy
10.0,61,10.0,37.0,partly cloudy,1010.57,4,Winter,8.0,coastal,Cloudy
44.0,67,1.5,8.0,partly cloudy,1021.24,9,Autumn,9.0,coastal,Sunny
45.0,78,17.5,77.0,clear,1016.75,4,Winter,2.0,inland,Sunny
77.0,99,24.0,101.0,overcast,994.45,8,Summer,2.5,inland,Rainy
-4.0,70,4.5,93.0,overcast,999.51,1,Winter,2.0,inland,Snowy
33.0,71,1.0,20.0,overcast,1004.68,1,Autumn,7.5,mountain,Cloudy
32.0,62,0.5,1.0,clear,1024.59,11,Winter,6.5,mountain,Sunny
14.0,75,7.5,17.0,overcast,1019.36,3,Winter,7.5,mountain,Cloudy
32.0,65,11.5,58.0,overcast,1006.27,3,Summer,3.5,inland,Rainy
-8.0,98,17.0,64.0,overcast,995.79,1,Winter,3.5,inland,Snowy
28.0,26,6.5,10.0,clear,1016.53,10,Spring,7.5,coastal,Sunny
38.0,90,36.5,109.0,partly cloudy,998.71,14,Autumn,0.5,inland,Rainy
11.0,67,13.5,97.0,overcast,997.48,3,Summer,4.5,mountain,Rainy
38.0,44,1.5,19.0,clear,1019.7,10,Winter,7.5,mountain,Sunny
28.0,76,10.5,45.0,overcast,1006.61,4,Winter,6.0,inland,Cloudy
21.0,90,17.0,60.0,partly cloudy,998.15,2,Autumn,4.0,inland,Rainy
2.0,48,1.0,20.0,cloudy,843.44,0,Winter,3.5,mountain,Cloudy
19.0,63,3.0,27.0,partly cloudy,804.48,0,Spring,12.5,inland,Sunny
-3.0,85,13.5,53.0,overcast,992.51,0,Winter,1.0,inland,Snowy
1.0,83,1.0,53.0,overcast,990.02,1,Winter,3.5,inland,Snowy
36.0,89,16.5,99.0,partly cloudy,1023.65,7,Spring,5.0,coastal,Sunny
20.0,65,3.0,4.0,clear,1013.44,7,Spring,6.0,coastal,Sunny
23.0,75,5.0,30.0,overcast,1014.99,4,Winter,8.5,inland,Cloudy
16.0,98,19.5,92.0,overcast,1007.21,3,Summer,4.5,coastal,Rainy
31.0,57,7.5,9.0,clear,1024.03,7,Winter,10.0,inland,Sunny
44.0,48,1.5,2.0,partly cloudy,1017.09,5,Autumn,9.0,inland,Sunny
66.0,83,16.0,70.0,partly cloudy,1019.52,12,Summer,6.5,mountain,Sunny
3.0,95,16.0,82.0,overcast,992.28,1,Winter,2.0,inland,Snowy
24.0,68,1.5,11.0,partly cloudy,1017.39,2,Spring,6.5,inland,Cloudy
-8.0,83,14.0,78.0,overcast,995.19,1,Winter,3.0,mountain,Snowy
33.0,59,2.5,76.0,overcast,1060.62,10,Spring,18.0,mountain,Sunny
-1.0,33,7.5,42.0,overcast,908.17,4,Winter,17.5,coastal,Sunny
24.0,58,9.0,3.0,clear,1016.22,6,Summer,8.0,inland,Sunny
16.0,37,13.0,31.0,partly cloudy,1193.0,5,Spring,5.5,coastal,Snowy
-6.0,71,17.0,94.0,partly cloudy,982.37,0,Winter,2.5,inland,Snowy
38.0,44,5.5,7.0,partly cloudy,1015.53,5,Summer,9.5,inland,Sunny
24.0,56,1.5,40.0,overcast,1018.87,2,Autumn,7.5,inland,Cloudy
11.0,71,4.5,22.0,partly cloudy,1015.06,1,Winter,7.0,mountain,Cloudy
25.0,35,6.0,29.0,overcast,961.17,11,Autumn,7.0,mountain,Sunny
43.0,31,5.5,8.0,partly cloudy,1023.36,8,Summer,5.5,mountain,Sunny
-13.0,102,18.0,93.0,overcast,984.22,9,Winter,5.5,inland,Snowy
49.0,76,28.5,99.0,partly cloudy,1003.23,4,Winter,7.0,coastal,Cloudy
-7.0,94,4.0,78.0,partly cloudy,992.39,0,Winter,5.0,mountain,Snowy
68.0,75,1.0,106.0,overcast,1011.27,5,Summer,4.5,coastal,Cloudy
39.0,29,4.5,1.0,clear,1020.96,7,Summer,8.5,coastal,Sunny
14.0,82,9.5,71.0,partly cloudy,992.51,0,Summer,3.5,mountain,Rainy
28.0,68,4.0,17.0,clear,1015.65,5,Autumn,8.5,mountain,Sunny
-7.0,82,12.5,82.0,overcast,983.78,9,Winter,2.5,inland,Snowy
-1.0,87,6.5,82.0,overcast,991.36,1,Winter,2.0,mountain,Snowy
41.0,39,8.0,8.0,clear,1017.26,9,Winter,6.5,mountain,Sunny
28.0,79,13.0,50.0,overcast,1015.66,0,Summer,4.0,inland,Rainy
16.0,85,9.5,65.0,overcast,1014.99,2,Summer,2.0,mountain,Rainy
47.0,71,21.0,82.0,overcast,1009.99,3,Winter,4.0,mountain,Rainy
26.0,59,6.0,1.0,partly cloudy,1019.64,10,Autumn,8.5,inland,Sunny
31.0,57,7.5,9.0,clear,1024.03,7,Winter,10.0,inland,Sunny
32.0,58,3.5,4.0,partly cloudy,1017.64,8,Autumn,6.0,coastal,Sunny
11.0,53,5.5,13.0,overcast,1016.57,3,Autumn,6.5,inland,Cloudy
20.0,32,6.0,4.0,partly cloudy,1023.03,9,Spring,8.5,inland,Sunny
30.0,63,9.5,75.0,overcast,1009.99,3,Summer,5.0,coastal,Rainy
28.0,35,9.5,0.0,partly cloudy,1023.62,9,Winter,10.0,coastal,Sunny
4.0,32,3.5,31.0,cloudy,1193.11,6,Winter,14.5,inland,Rainy
-8.0,88,5.0,97.0,partly cloudy,985.16,0,Winter,3.0,mountain,Snowy
24.0,69,1.0,15.0,partly cloudy,1001.5,4,Winter,6.0,inland,Cloudy
33.0,79,2.5,19.0,overcast,1004.7,2,Autumn,7.0,inland,Cloudy
47.0,94,11.5,109.0,clear,1024.61,3,Autumn,5.5,coastal,Sunny
28.0,50,4.5,17.0,clear,1012.65,7,Winter,6.5,coastal,Sunny
26.0,89,14.5,84.0,overcast,993.68,2,Winter,3.5,mountain,Rainy
-17.0,73,33.0,103.0,partly cloudy,997.89,10,Winter,4.0,inland,Snowy
42.0,28,14.5,15.0,cloudy,938.78,7,Spring,2.0,inland,Snowy
27.0,37,7.5,7.0,clear,1028.46,10,Summer,7.0,coastal,Sunny
24.0,78,19.5,96.0,overcast,1007.41,1,Spring,4.0,mountain,Rainy
-1.0,82,3.0,64.0,overcast,991.36,1,Winter,3.5,inland,Snowy
19.0,56,0.5,24.0,partly cloudy,1013.06,1,Autumn,5.5,inland,Cloudy
32.0,75,8.0,77.0,partly cloudy,1025.66,7,Spring,5.0,mountain,Sunny
49.0,60,11.5,23.0,partly cloudy,1168.21,7,Spring,9.0,coastal,Rainy
28.0,88,16.0,89.0,partly cloudy,995.21,0,Winter,3.0,mountain,Rainy
11.0,84,6.0,58.0,partly cloudy,996.34,2,Winter,1.5,coastal,Rainy
15.0,50,15.0,22.0,overcast,1012.79,2,Winter,7.0,coastal,Cloudy
-9.0,63,9.0,79.0,overcast,981.1,1,Winter,2.5,inland,Snowy
-2.0,79,10.0,70.0,overcast,993.48,0,Winter,2.0,mountain,Snowy
-14.0,28,8.0,14.0,partly cloudy,824.37,0,Spring,19.5,mountain,Rainy
15.0,78,7.0,56.0,partly cloudy,1001.16,1,Autumn,4.0,mountain,Rainy
0.0,76,6.5,76.0,overcast,991.03,0,Winter,3.0,inland,Snowy
28.0,60,14.5,10.0,partly cloudy,1014.79,3,Autumn,7.0,inland,Cloudy
28.0,51,11.0,62.0,partly cloudy,826.57,0,Autumn,5.5,mountain,Cloudy
48.0,51,3.0,66.0,partly cloudy,932.56,11,Summer,2.5,mountain,Sunny
43.0,67,9.0,1.0,clear,1021.86,6,Spring,8.5,coastal,Sunny
3.0,96,2.5,81.0,overcast,994.68,1,Winter,4.0,mountain,Snowy
20.0,83,11.0,70.0,overcast,1003.02,1,Spring,4.5,inland,Rainy
32.0,77,6.0,26.0,overcast,1016.31,2,Summer,5.5,inland,Cloudy
-5.0,89,5.5,63.0,overcast,999.96,0,Winter,4.5,mountain,Snowy
49.0,57,4.0,31.0,cloudy,877.81,3,Summer,3.5,coastal,Snowy
1.0,69,19.5,90.0,overcast,981.82,1,Winter,3.5,inland,Snowy
4.0,66,3.0,64.0,partly cloudy,987.68,0,Winter,3.0,mountain,Snowy
30.0,78,11.0,49.0,partly cloudy,1015.31,1,Spring,8.0,coastal,Cloudy
23.0,91,15.0,69.0,overcast,1019.6,1,Winter,4.5,inland,Rainy
-8.0,82,18.5,73.0,overcast,988.5,1,Winter,4.0,mountain,Snowy
34.0,68,2.0,26.0,partly cloudy,1018.39,1,Winter,6.5,mountain,Cloudy
44.0,69,12.0,89.0,partly cloudy,979.58,11,Autumn,1.0,mountain,Cloudy
36.0,39,6.0,16.0,clear,1021.93,10,Spring,8.0,mountain,Sunny
-10.0,93,18.0,63.0,partly cloudy,994.99,0,Winter,5.0,inland,Snowy
-2.0,84,19.0,50.0,overcast,994.43,1,Winter,4.0,mountain,Snowy
-3.0,78,0.0,96.0,overcast,982.96,1,Winter,1.0,mountain,Snowy
23.0,64,7.5,47.0,partly cloudy,1015.4,4,Autumn,6.0,mountain,Cloudy
-10.0,61,2.5,87.0,partly cloudy,987.03,1,Winter,2.0,inland,Snowy
24.0,86,16.0,92.0,clear,1021.94,6,Spring,1.0,inland,Sunny
22.0,55,0.5,8.0,partly cloudy,1015.28,11,Summer,6.5,inland,Sunny
30.0,60,5.5,27.0,overcast,1001.09,4,Spring,8.0,coastal,Cloudy
43.0,86,43.0,87.0,overcast,991.56,8,Winter,1.5,inland,Rainy
18.0,68,4.0,40.0,partly cloudy,1008.41,1,Autumn,6.0,inland,Cloudy
44.0,50,2.5,14.0,partly cloudy,1012.08,11,Winter,9.0,inland,Sunny
28.0,63,17.0,78.0,partly cloudy,1015.86,0,Summer,4.5,mountain,Rainy
2.0,72,13.0,68.0,overcast,985.39,0,Winter,4.5,inland,Snowy
5.0,102,31.0,108.0,partly cloudy,1005.89,10,Summer,2.0,inland,Rainy
26.0,52,14.5,18.0,cloudy,1085.07,6,Spring,14.5,inland,Cloudy
42.0,94,37.5,90.0,partly cloudy,1013.1,7,Summer,0.5,coastal,Rainy
32.0,49,4.0,16.0,clear,1013.52,11,Spring,8.5,inland,Sunny
3.0,85,6.0,96.0,partly cloudy,984.46,1,Winter,3.5,inland,Snowy
17.0,79,30.5,83.0,overcast,995.98,13,Spring,1.5,mountain,Rainy
20.0,35,7.5,15.0,partly cloudy,1019.01,5,Winter,8.5,coastal,Sunny
13.0,65,6.5,86.0,cloudy,899.08,6,Autumn,19.0,inland,Snowy
21.0,86,17.0,73.0,partly cloudy,1018.37,6,Winter,13.0,coastal,Cloudy
34.0,93,34.0,91.0,overcast,1014.02,13,Winter,2.0,mountain,Rainy
27.0,38,4.0,5.0,clear,1020.48,9,Spring,9.0,inland,Sunny
24.0,58,10.0,17.0,partly cloudy,1009.9,4,Autumn,6.5,inland,Cloudy
16.0,81,20.0,88.0,overcast,992.17,2,Winter,3.0,inland,Rainy
29.0,52,4.0,1.0,clear,1024.4,9,Spring,5.5,mountain,Sunny
16.0,85,20.0,93.0,overcast,1018.63,0,Winter,4.5,coastal,Rainy
-1.0,29,6.0,84.0,overcast,819.12,5,Winter,18.5,inland,Snowy
36.0,25,0.5,7.0,clear,1014.08,11,Autumn,8.5,coastal,Sunny
10.0,63,9.5,59.0,overcast,1016.38,1,Spring,1.5,inland,Rainy
30.0,61,6.0,57.0,overcast,1011.68,3,Winter,1.5,inland,Rainy
-6.0,80,19.5,98.0,partly cloudy,986.28,1,Winter,2.0,mountain,Snowy
19.0,82,10.0,53.0,overcast,1007.78,1,Spring,4.0,mountain,Rainy
34.0,79,1.5,34.0,overcast,1008.11,1,Winter,8.5,coastal,Cloudy
11.0,74,6.0,10.0,partly cloudy,1014.62,3,Spring,7.0,inland,Cloudy
11.0,74,13.5,35.0,overcast,1005.99,1,Winter,8.0,inland,Cloudy
29.0,66,6.5,2.0,partly cloudy,1018.54,8,Winter,8.0,inland,Sunny
19.0,64,13.5,87.0,overcast,1016.73,1,Summer,4.5,inland,Rainy
-4.0,97,17.0,60.0,overcast,998.37,0,Winter,3.5,inland,Snowy
-10.0,84,5.0,75.0,overcast,990.82,0,Winter,4.5,mountain,Snowy
11.0,66,13.5,39.0,partly cloudy,1005.33,2,Summer,7.5,coastal,Cloudy
-11.0,48,8.0,56.0,overcast,885.49,12,Autumn,3.5,inland,Cloudy
-18.0,44,0.0,10.0,overcast,812.69,6,Autumn,12.0,coastal,Sunny
21.0,71,18.0,70.0,partly cloudy,1001.17,2,Winter,3.5,inland,Rainy
0.0,68,12.0,67.0,overcast,996.96,1,Winter,4.5,mountain,Snowy
26.0,63,5.5,17.0,partly cloudy,1008.04,4,Summer,6.5,inland,Cloudy
33.0,76,1.0,12.0,partly cloudy,1012.44,2,Winter,8.0,inland,Cloudy
28.0,96,7.5,90.0,overcast,993.7,0,Winter,3.0,coastal,Rainy
12.0,96,17.0,82.0,overcast,996.6,1,Winter,3.0,coastal,Rainy
11.0,74,6.0,86.0,overcast,1009.58,3,Spring,2.5,mountain,Rainy
33.0,85,27.5,84.0,partly cloudy,991.68,0,Winter,6.0,coastal,Rainy
24.0,57,5.5,17.0,overcast,1007.74,1,Winter,5.0,inland,Cloudy
-4.0,63,2.0,68.0,overcast,987.88,0,Winter,2.0,mountain,Snowy
28.0,41,2.0,14.0,clear,1021.04,6,Autumn,5.0,inland,Sunny
32.0,33,6.5,5.0,clear,1011.0,11,Spring,7.5,mountain,Sunny
33.0,66,9.5,15.0,partly cloudy,1028.75,9,Spring,9.5,coastal,Sunny
20.0,66,13.5,11.0,partly cloudy,1003.52,2,Summer,8.0,coastal,Cloudy
-9.0,88,8.5,92.0,partly cloudy,984.16,0,Winter,3.5,mountain,Snowy
-4.0,80,1.0,59.0,overcast,985.58,0,Winter,1.5,inland,Snowy
20.0,61,5.0,5.0,partly cloudy,1018.31,8,Summer,7.5,mountain,Sunny
27.0,68,8.5,35.0,overcast,1004.08,4,Autumn,5.5,coastal,Cloudy
-9.0,36,5.0,69.0,cloudy,899.5,14,Spring,7.0,mountain,Rainy
14.0,84,11.5,94.0,overcast,1006.88,2,Spring,4.0,coastal,Rainy
-2.0,90,8.0,59.0,overcast,990.68,1,Winter,3.5,inland,Snowy
1.0,73,5.5,61.0,overcast,989.88,1,Winter,4.0,inland,Snowy
