Y,Median_Income,Median_Age,Tot_Rooms,Tot_Bedrooms,Population,Households,Latitude,Longitude,Distance_to_coast,Distance_to_LA,Distance_to_SanDiego,Distance_to_SanJose,Distance_to_SanFrancisco
226600.0,3.3229,44,2012,435,1454,456,34.1,-118.11,37457.7929421298,13409.1877132255,177340.260358195,495966.487933296,563998.618313835
118300.0,2.4394,37,2344,546,1134,513,32.75,-117.12,9124.06730047662,178457.890438537,5411.64368253052,669707.099894554,737695.709572273
47700.0,1.9861,43,1335,280,943,288,36.21,-119.09,185036.142060766,251970.67928989,426866.972245389,279255.454992916,343920.720920782
142100.0,3.0542,27,5665,1281,3612,1191,36.61,-121.83,5298.47963715103,432060.333343622,607985.904734914,80863.7693540863,139957.770028727
263300.0,5.6558,38,757,124,319,123,37.89,-122.07,17807.854502115,548219.612674834,727388.961910505,63599.7045922004,34252.8958457948
212500.0,1.875,52,567,152,2688,126,34.1,-117.71,54167.6193152676,49439.3759518664,162136.003771841,521467.698758047,589385.997718363
234600.0,2.6713,52,867,199,391,187,36.62,-121.92,5298.15177089952,438943.349369539,614553.18234101,79593.8140709683,136072.44273043
178100.0,2.891,11,2891,951,2166,768,34.19,-118.44,20139.0844091585,23690.6457993001,202359.055629277,468328.077007292,536346.915784739
174300.0,4.5936,2,30450,5033,9419,3197,33.58,-117.2,40205.9634429426,109789.90357499,96170.0292000792,595703.249052986,663663.62382483
123800.0,3.2481,8,4345,865,2425,785,33.7,-117.37,42713.6973534974,89663.7339942515,111157.51814055,575168.493355279,643139.131142047
218800.0,3.225,46,3232,835,1373,747,37.81,-122.25,4595.14987977277,551880.769709182,730717.62598178,61431.2046241796,16426.696262621
110700.0,3.4792,45,1211,234,1128,261,33.89,-118.21,15451.908045462,18305.1641206136,162943.679629882,507475.835424928,575475.173368966
108300.0,2.3125,48,1759,389,716,350,39.2,-121.05,133750.024466616,624698.2382115,801268.831766484,219997.678592524,198985.279906012
120000.0,1.933,52,1630,379,1413,405,34.0,-118.31,17517.3753787695,8431.30152085469,178263.546837072,492176.729263477,560179.419293106
500001.0,15.0001,43,91,12,58,16,37.46,-121.87,17811.3269719792,500567.54196105,679392.255575755,13994.6281446129,60522.4239256346
400000.0,3.1932,51,1616,374,608,302,36.93,-122.0,10652.4826126675,466877.449412386,643771.704006153,46073.7639559465,101292.870251257
188700.0,2.9583,34,1471,423,995,386,34.18,-118.36,22543.3613927802,17790.2884559192,197183.715575724,473992.315881914,542022.285307689
81900.0,2.4943,29,1687,327,864,334,39.4,-121.75,143869.014375217,671605.516794746,849742.10514259,229902.450354059,190254.277877764
255400.0,2.3482,17,3852,1066,2986,993,34.17,-118.29,26160.1276895111,13771.6525114308,192663.917615245,479089.568357298,547124.064377121
134400.0,3.0089,36,992,224,334,126,33.09,-116.58,57173.6966169289,187627.967360191,68373.072382904,674916.791001757,742859.083305155
227300.0,3.5833,36,1938,364,1118,374,34.04,-118.13,31568.4251302376,10562.1328767702,172558.176326264,499682.794180749,567717.818450553
154300.0,4.0729,4,9849,1780,4546,1598,34.58,-118.03,76336.6718123652,61879.1346833508,222350.42859339,463353.655307489,531094.830682954
139300.0,1.1553,12,2289,611,919,540,38.54,-122.81,28896.5817996575,645161.014030286,824285.927932404,156220.897422793,91387.6990274276
133500.0,3.7652,20,4379,753,2055,716,37.31,-120.45,125832.230095024,413406.703721181,592085.458204961,127631.207461236,182140.31245641
158500.0,2.4929,15,1898,476,1766,455,33.87,-117.87,25467.9170591926,39979.40417918,144272.058929916,529774.93095847,597807.953082019
204500.0,2.7685,29,3768,1211,2320,1030,34.14,-118.27,25673.8506691286,10055.3865561301,188865.329655012,482805.458381229,550839.386335873
162500.0,4.2344,52,679,132,483,163,34.12,-118.19,31280.9838869361,9012.13514431029,183030.340780431,489370.76173541,557405.765325163
500001.0,13.1738,19,2897,413,860,367,33.61,-117.9,4941.42646567657,58530.8045513996,120906.418463748,549747.730356738,617754.14582809
500001.0,7.8924,37,2458,400,920,375,33.9,-118.4,4682.14191044371,22233.1940205696,174913.277898005,495517.905557737,563444.48625675
500001.0,14.5833,24,421,64,163,75,37.92,-122.52,4332.06588550285,576919.313792934,755526.460684906,85281.9972024654,18008.9109917227
500001.0,10.9405,31,7200,876,2428,843,37.91,-122.18,13545.2389850361,556166.667022191,735240.568997307,68701.4774126826,26753.0019131487
131200.0,3.2545,27,2248,466,1644,453,36.61,-121.83,5298.47963715103,432060.333343622,607985.904734914,80863.7693540863,139957.770028727
144800.0,2.875,38,1007,245,618,239,37.72,-122.16,5633.51197277875,539150.21945336,717971.596637712,48809.6793598876,24596.9503664529
137500.0,2.4615,16,324,61,135,61,37.86,-120.23,115636.126364128,459569.292158885,636124.157533723,157693.73549314,193596.128763132
328900.0,4.9886,36,759,136,372,135,34.2,-118.32,26575.0911912164,17869.4234315607,196967.276638599,474763.209833271,542797.794015783
283300.0,3.2417,36,1271,346,811,345,33.88,-118.33,6294.43730783667,20740.1070448237,169000.698764838,501297.216619993,569248.461759731
222100.0,2.9344,36,2101,569,1756,527,34.03,-118.38,11715.0727965018,12801.2929053652,184842.75619411,485477.345833262,553467.812127278
214900.0,5.9585,14,2240,327,1030,308,39.18,-123.17,48007.3517047978,719747.93024173,899085.585498176,233441.520104735,169049.01638859
116100.0,3.8333,32,1143,208,454,188,39.15,-123.1,53613.7856853365,713357.200062797,892710.543386795,227633.821816341,163708.978474251
500001.0,10.0595,26,1582,196,573,182,34.19,-118.9,19442.0754603761,62327.7205066277,229990.38573787,441826.848705352,509590.414574711
333000.0,5.2915,52,1316,177,378,162,37.76,-122.23,3184.13439059525,546577.928778623,725359.890894376,55774.4676621433,17762.1760882547
291500.0,7.5218,23,4487,584,2024,580,37.23,-121.82,32811.4934103099,478771.052133733,657194.67915868,13390.675500833,81034.1443111158
243600.0,4.95,24,1948,310,922,313,38.24,-122.65,20580.5765969737,610875.270733244,789818.480605268,120584.024050039,55249.1264660907
500001.0,12.0372,27,3385,427,1248,409,37.39,-122.13,10365.3661864544,510617.670381466,688766.829641276,21803.0585263479,50277.5772450501
125000.0,2.0959,36,3815,796,2945,728,32.68,-117.06,8015.87428900959,188054.326509072,10259.8617887991,679288.252250336,747274.839874172
500001.0,10.2233,10,7264,1137,2528,1057,33.77,-118.12,4430.6211513142,33394.1421843813,147290.944927411,523049.186156234,591039.181708156
264000.0,4.0,49,1435,322,1008,329,37.73,-122.43,3703.01240944097,556153.845035631,734522.819530931,64547.4478902482,4890.79281435261
218800.0,3.225,46,3232,835,1373,747,37.81,-122.25,4595.14987977277,551880.769709182,730717.62598178,61431.2046241796,16426.696262621
144400.0,2.5887,13,1110,216,602,209,39.08,-121.1,119727.255249048,614416.212246847,791412.235342532,205982.882288579,185841.164862817
162500.0,1.6921,52,1925,597,2258,594,34.16,-118.15,36434.526545233,14764.3786479052,184958.910936208,488561.337941744,556590.893895551
129200.0,2.1484,19,3173,678,2204,606,33.75,-117.31,50154.002704099,92492.4451845179,115835.861037158,575083.832634732,643010.481607249
500001.0,7.1885,37,1275,177,598,174,34.11,-118.04,41507.396175761,19827.7361538533,175185.830960381,499521.507504616,567543.3796772
118800.0,1.625,52,25,5,14,9,32.66,-117.11,2834.23752985859,187220.20890312,7827.33805124571,678087.665718838,746054.321791838
500001.0,3.7232,31,3039,739,1199,697,33.78,-118.13,4396.88835546316,32037.2584828814,148735.818210854,521603.252493734,589593.252545194
177000.0,2.4,13,2104,407,960,401,37.95,-120.35,103653.286870812,472980.611747065,649830.479618791,152073.503476855,183753.217561209
127300.0,2.3462,42,1845,497,2191,492,34.01,-118.18,25895.2997607641,7516.256870726,172235.33509974,499132.869193713,567162.845765035
450000.0,2.879,52,1925,568,867,515,37.77,-122.42,3769.75401221375,558759.883301336,737236.735014549,67026.1570490969,1086.74196240573
162500.0,0.9142,52,788,463,805,391,32.72,-117.16,4204.70553785113,179072.869398248,484.917972757513,669954.838714735,737923.767155289
156300.0,3.125,28,1689,378,1057,267,37.01,-120.77,93885.6934549653,400495.683020824,579904.121552757,105879.267321748,169573.994734471
118400.0,3.2444,16,2966,578,1365,480,38.7,-121.32,73503.0195507626,585515.341972596,763834.945478868,159814.91164349,141501.159720083
182100.0,3.5341,52,2228,475,1311,452,34.13,-118.18,32550.1096710352,10448.0552853478,183497.07213218,489162.474454535,557196.883976765
177500.0,1.3844,29,1310,364,1009,379,37.78,-122.43,2426.13068070171,560171.382267693,738651.327677898,68436.6188422474,679.906896662572
71800.0,2.2321,34,3183,738,1820,647,33.93,-116.9,87969.6274113369,124622.535162747,137181.702323679,588915.470176176,656439.715732164
302000.0,6.8588,3,8874,1302,3191,1027,33.64,-117.49,29867.7582792478,83341.2753020003,107235.151719978,572370.682754101,640388.341328967
82000.0,2.1731,45,990,261,901,260,37.75,-122.18,4216.008379354,542806.334804523,721648.08741665,52580.0976930569,22250.8531592757
113500.0,2.9464,19,6308,1167,3012,1112,38.56,-121.37,57445.1750615814,574116.297714425,752754.983939574,143675.788631445,127464.212300274
96000.0,2.6288,23,3166,700,1097,493,35.75,-118.44,180241.996451095,189629.728276335,357282.14404798,355264.688311111,420728.665382923
184400.0,2.3929,30,2308,674,3034,691,34.07,-118.06,36730.9971407488,17035.4969254229,172163.472154512,501536.195343007,569566.789267457
351900.0,7.875,30,1631,212,523,216,33.89,-117.91,24422.8689540643,35669.0329824132,147962.249708625,525648.489164051,593682.532023665
217000.0,4.6458,9,3666,711,2341,703,37.61,-121.99,13868.3899679164,520057.427301088,698952.717869748,31702.1036416601,42897.1256887847
106300.0,2.225,42,517,233,995,212,33.77,-118.2,4123.94981189584,31640.9353996146,151910.497677362,518360.278425527,586321.089433812
279300.0,2.9306,40,1868,356,799,403,34.17,-118.32,24124.4548763134,14860.7185617866,194191.093960887,477258.063263371,545290.828805248
147500.0,1.8781,29,1478,413,1580,394,34.06,-118.21,27701.3228854584,3220.89435881739,178397.440945314,493129.834773566,561162.020108644
123900.0,3.0542,37,1462,257,849,287,33.95,-117.41,57609.6028955184,77687.8676688496,139178.259534026,552878.148171161,620737.154120589
194200.0,4.3958,38,2172,403,945,384,37.94,-122.31,5247.80443673668,566174.79019122,745128.759020564,76593.0589686117,21312.6372639457
131900.0,2.52,28,1079,306,1358,285,34.05,-118.21,27187.7406642803,3113.12543025206,177469.916427793,493965.243508871,561996.480603521
143000.0,4.8523,20,1234,208,649,211,38.67,-121.3,71054.1526452702,581756.094596243,760080.238853885,157225.046926212,140331.375269237
312500.0,2.5568,35,1359,359,655,341,34.01,-118.34,15340.8491541252,10041.5913419672,180824.866516115,489547.223631248,557544.059132505
74100.0,1.6111,13,335,89,247,77,37.8,-121.22,39076.4339829314,495395.008247085,674680.529470952,78654.7815557899,106483.382545057
217700.0,3.915,34,1617,344,938,305,34.2,-118.5,20314.4722557226,28750.9186681006,206554.797207219,463898.603016156,531905.448212775
137200.0,3.0434,22,8106,1665,1062,423,34.24,-117.2,95057.5668735218,98288.4588702689,169528.839559157,545455.451204726,612868.587015798
91700.0,2.625,27,1065,214,508,198,39.82,-122.11,144870.066621407,727408.95379414,905639.502271076,276908.805583725,229204.974191879
309500.0,4.9286,13,5027,871,1912,770,38.12,-122.58,8499.67982019881,596854.223018746,775714.729725856,106112.890940177,40625.9081367026
108000.0,3.125,33,1064,174,434,147,39.15,-122.2,111548.107240935,667688.856703982,846818.058571451,203538.216463241,154326.759640747
76600.0,3.5208,20,260,67,69,50,34.0,-116.57,114180.29173987,154348.22567407,152991.303019337,607094.075241794,674221.475284797
124300.0,3.0396,16,2859,668,1946,591,34.03,-117.68,50386.3899658745,51996.5709338089,153877.932181449,528926.785627759,596868.909996093
439100.0,6.5928,28,1765,390,832,349,33.62,-117.94,1120.70337301617,55648.151393122,123960.287006147,546519.700039096,614518.428228254
165000.0,5.3064,15,6809,1052,3060,1060,38.66,-121.79,62587.9220863413,602671.206820021,781805.488903222,147556.302891577,113336.763637002
281900.0,4.1645,32,4308,717,2002,695,37.28,-121.89,27210.9511393708,487069.289543035,665466.211046419,6174.9046852793,72770.2517413536
125800.0,2.85,38,1481,317,1080,291,32.68,-117.06,8015.87428900959,188054.326509072,10259.8617887991,679288.252250336,747274.839874172
430000.0,5.6305,26,1445,244,510,207,38.07,-122.68,15517.3666923631,598678.059696592,777307.329067783,107070.538069294,39489.452098876
124600.0,4.1482,7,9812,1914,5595,1729,33.92,-117.25,65421.3905652055,92789.4313812044,134162.641509794,565836.516742926,633624.371931968
149500.0,3.5714,4,1658,301,676,278,37.98,-120.35,103306.47475542,476024.320876313,652794.818439801,153576.889641387,184101.448224206
195400.0,4.2062,37,1404,257,652,258,33.86,-118.14,12323.0637696683,23417.169306593,156421.396484429,514188.622701272,582198.381275821
137500.0,1.0714,36,1243,470,1668,444,34.05,-118.22,26621.3169077489,2196.00506791643,177981.078041068,493358.184474357,561388.405971667
91900.0,2.7344,18,2912,663,999,411,38.42,-120.42,104682.820555286,523381.428934073,699295.667173457,176792.94759833,190091.77679914
71000.0,3.0,5,2693,508,1785,491,36.08,-119.07,178821.879454972,237685.099362945,413032.727923227,287765.502294358,353164.071876447
240200.0,6.712,15,2267,292,1180,289,32.96,-117.13,12629.3308031857,159410.308674363,27315.7598245412,651144.748500051,719170.682955966
500001.0,7.1669,52,1314,170,629,214,34.06,-118.34,16030.8956399567,8915.00088171005,185261.515622368,485297.111813986,553308.09693576
368900.0,6.8538,29,1791,271,661,269,37.83,-122.19,10303.6241568699,550035.527233726,728988.797377164,60897.3795442136,22096.5233464689
131100.0,3.7917,27,1702,381,2091,352,34.01,-117.9,36085.014824442,32017.0170000452,159437.645155204,516451.758433419,584468.636962186
248100.0,1.8584,44,1853,556,2090,539,33.74,-118.28,2520.80059544449,34880.3803876053,154280.377562429,516346.43621499,584254.889472641
364000.0,4.1842,34,1706,276,628,243,34.36,-119.71,4419.48636530159,139116.561034023,298708.266462901,384912.965566478,451537.341552373
115300.0,3.4044,18,1802,332,945,292,36.68,-119.41,193395.024736427,310736.11281145,486350.904403805,232206.840475906,293840.068571004
475000.0,1.8214,21,3960,1490,3468,1335,34.06,-118.3,19582.2038019882,5259.49424048561,183092.179736706,487690.523719818,555710.291084423
267000.0,3.8068,34,2510,535,1516,542,34.22,-118.25,32616.9262758165,18663.6746577964,195393.942328516,477426.701055107,545459.431841144
209200.0,5.223,33,1759,311,943,315,34.2,-118.57,18536.8989252612,34236.987268889,210523.118621425,459758.876999982,527742.8232149
271200.0,4.1667,35,2839,592,1413,538,34.23,-118.25,33393.7058151014,19775.1136006662,196343.621036693,476606.67177429,544638.489287604
376700.0,4.7179,13,5723,1242,2450,1140,33.02,-117.27,9045.42374380232,146007.025576489,35328.6573792831,637629.889604158,705644.051387821
202100.0,2.9688,19,3666,1150,2657,1090,34.2,-118.45,20955.332814534,25112.2688430285,203799.646749281,466885.318696041,534904.246645608
199100.0,5.6096,17,2156,435,1400,393,37.41,-121.85,20894.4993884391,495255.01204367,674019.773624832,9116.96278155116,65277.2092168869
373400.0,5.0796,36,1199,198,485,199,37.38,-122.08,10959.4194915954,506732.739605361,684968.403169335,17251.0018322723,53642.5275150336
161900.0,3.59,34,1239,307,869,291,33.87,-117.99,18443.6488623545,30951.6455107122,149694.6393999,522393.710606779,590427.182548384
253100.0,6.2907,15,5957,1037,3838,997,37.29,-121.81,31113.0180349444,483029.756088144,661617.726048186,8915.79567064701,76794.9049262494
169400.0,4.4766,5,3107,477,1549,443,37.79,-121.22,39894.6610510772,494469.53504998,673762.155981825,77932.1265926486,106466.165345688
351900.0,7.875,30,1631,212,523,216,33.89,-117.91,24422.8689540643,35669.0329824132,147962.249708625,525648.489164051,593682.532023665
49100.0,1.2101,40,2009,519,2219,505,36.76,-119.77,177433.910982683,331332.777563488,508922.36331844,198979.540422864,261085.796019323
339500.0,5.7765,36,1083,187,522,187,33.82,-118.36,5235.198259128,27964.1453960773,165832.654397212,504783.146470454,572689.630370993
145200.0,3.3462,14,5156,880,616,281,40.25,-121.15,234491.510046906,735599.910536257,910242.872065601,330411.804828163,296734.905180902
277300.0,3.2386,21,2152,527,996,470,34.17,-118.45,17742.1799697301,23070.7892355127,201120.189656395,469419.155272137,537430.995744945
67300.0,1.6236,17,4002,930,1614,731,35.61,-118.48,164995.431358436,174553.144566994,343934.734523376,360442.339626003,426571.760087204
216900.0,2.7019,16,3004,656,1948,606,33.19,-117.22,13592.3226530632,134819.558780964,53021.4590945165,626306.36139119,694341.446658536
104200.0,2.5,17,2582,553,1087,423,37.48,-119.84,161385.955824127,407434.548269161,583058.927365076,182042.204663042,230528.144286463
189700.0,3.3906,48,1949,308,823,340,34.02,-118.32,17163.7463316907,7893.0696714016,180594.434275178,489882.219735681,557887.784347056
152900.0,3.7459,33,3530,700,2959,679,34.01,-117.97,33592.6107450385,25653.6815024104,162341.476294592,512060.008832295,580087.976225337
136800.0,2.7759,30,2188,556,2727,525,33.83,-118.08,11623.0384667625,28959.4310511902,150494.901231022,520316.891845544,588333.130491022
65200.0,2.2527,18,2287,534,1339,505,36.95,-120.05,156054.524125998,361311.245379523,539556.745907752,168887.362562158,229527.167607042
118300.0,3.5046,18,1651,309,856,293,39.75,-121.86,165241.506478356,710324.838802667,888146.44615821,268497.733268102,225236.915883631
200000.0,1.5481,52,502,100,311,100,39.73,-121.84,166790.516900621,707558.509864918,885367.302669,266298.408074179,223461.015958201
67500.0,0.9274,38,152,30,65,35,38.53,-121.4,53367.9739751305,572555.559485997,751291.289833372,139684.910297908,123283.168232016
252300.0,2.8884,6,3340,945,2315,846,34.15,-118.26,27047.4295041637,10974.2970042423,189294.008592982,482586.422015826,550621.202806292
434000.0,4.0987,37,3325,734,1468,692,37.58,-122.36,5653.34528331275,539910.187620527,718054.640096687,49377.9765929173,22462.8620155887
350000.0,5.0254,36,716,123,388,124,33.79,-118.34,7812.12170602359,30483.454326056,162128.137827647,508547.340125371,576448.921440049
241800.0,4.5909,16,2497,500,1357,456,33.63,-117.71,12509.5962049166,68071.5846270817,113776.108257286,559530.721018589,627565.330817302
236400.0,3.5161,24,1562,441,696,347,33.63,-117.92,3187.59596062458,55659.6840016194,123790.071325447,546853.741586595,614860.20730365
118300.0,2.4394,37,2344,546,1134,513,32.75,-117.12,9124.06730047662,178457.890438537,5411.64368253052,669707.099894554,737695.709572273
226800.0,4.3977,31,2545,373,956,342,32.76,-117.0,17809.1732257592,184316.764182779,15850.347573339,675979.755214269,743995.781824962
93900.0,3.1406,33,3656,681,1698,671,37.97,-121.35,18089.4049229431,517453.130788545,696725.936670859,85225.664090265,97381.5971265254
293800.0,2.375,52,1364,460,804,400,34.43,-119.7,3584.19539345733,140301.975703896,302738.948826086,378668.474486062,445449.515564957
59700.0,1.8523,23,1106,252,790,230,35.37,-118.94,122046.028770905,159753.684592562,337581.25739706,343043.368773681,410623.577260635
127600.0,4.67,8,6146,1017,2821,987,37.34,-120.48,121636.636353002,417616.568571542,596314.636584862,124923.125267877,178642.518670326
43700.0,1.5069,32,1393,343,1282,336,35.88,-119.27,151351.520909892,223718.793555037,401626.433588042,284604.07930239,351421.661049874
71400.0,3.3447,21,3235,648,1820,614,36.79,-119.84,173825.64729541,337027.956569258,514857.067971035,191994.338228728,254018.351764046
103100.0,1.8456,32,719,251,894,208,32.71,-117.14,4774.24013376916,181041.524600715,2073.40138941479,671992.702800009,739964.837716223
450400.0,7.2731,4,15029,2279,5613,1696,33.02,-117.15,13873.0653641028,153130.850519192,33848.455119388,644857.88935249,712887.989865026
235400.0,5.3812,10,3381,729,1584,636,33.84,-117.87,23456.4486576244,41774.2891964071,141317.953913554,532251.209685259,600285.813947482
166300.0,3.0241,38,2965,665,2128,650,34.07,-118.19,29715.8004031096,5325.13262217444,178325.726747677,493516.158102166,561550.334812481
59000.0,1.7212,43,557,165,573,144,37.95,-121.27,25283.2170217129,511742.246680316,690955.590192281,87626.0323658611,103808.541559751
274200.0,3.0465,43,2527,619,1332,558,37.76,-122.51,1381.68029263818,563444.112535995,741725.841358438,72019.1643799771,7090.33716022841
59000.0,1.7212,43,557,165,573,144,37.95,-121.27,25283.2170217129,511742.246680316,690955.590192281,87626.0323658611,103808.541559751
94400.0,2.1186,28,2608,576,1719,554,37.8,-121.22,39076.4339829314,495395.008247085,674680.529470952,78654.7815557899,106483.382545057
245000.0,4.65,43,2088,379,721,293,38.56,-122.59,46721.3827336297,634582.355415761,813888.5940524,149245.354305478,88496.6297279891
355300.0,4.0,52,2686,606,1392,578,37.78,-122.45,2037.96530143345,561383.617738759,739826.584753491,69667.5694766627,1775.18826093568
183200.0,4.4102,34,2226,381,1464,365,34.06,-117.96,39118.0986418602,26148.2145750263,166865.420762493,508614.381444834,576631.957470335
202500.0,3.6333,30,516,90,288,95,36.79,-121.32,42270.4896209646,412719.855553305,591135.597944972,79146.4687066599,147096.325066064
50800.0,2.2264,31,1783,382,1266,358,36.2,-119.35,164158.374971245,259143.55089875,436290.069199945,259316.616236425,324826.300078694
123200.0,2.0326,19,11391,3093,7178,2905,32.79,-116.95,23507.302829774,184697.681573979,21397.6848645204,676433.970787281,744460.804943327
79200.0,2.8125,29,1702,301,914,280,36.46,-119.69,158427.473987368,298193.915417372,476325.03973612,218747.106099075,283577.268310354
325000.0,2.5755,52,4226,1315,2619,1242,37.77,-122.42,3769.75401221375,558759.883301336,737236.735014549,67026.1570490969,1086.74196240573
235300.0,4.1488,38,2317,451,1155,426,34.1,-118.04,40438.3615865042,19496.9904179661,174204.783614513,500335.166160347,568358.878539032
185000.0,3.2386,43,962,253,658,244,34.08,-118.27,22848.6291855995,3925.30601669368,183327.145054246,487816.299024365,555844.33565324
59500.0,2.1759,35,1387,272,610,237,39.93,-122.18,141338.151664447,740998.178969594,919204.401979358,289571.788202458,240724.632943825
106300.0,2.225,42,517,233,995,212,33.77,-118.2,4123.94981189584,31640.9353996146,151910.497677362,518360.278425527,586321.089433812
245000.0,2.7875,30,2156,487,1023,458,36.99,-122.02,12807.6054609886,472686.7758183,649771.715908493,40029.4218854208,94444.883611491
94800.0,1.6797,52,677,152,379,154,39.73,-121.84,166790.516900621,707558.509864918,885367.302669,266298.408074179,223461.015958201
500001.0,15.0001,32,4684,540,1512,511,37.56,-122.36,6540.11408148535,538330.01855313,716421.251145864,48193.9093152062,24606.2938168231
75700.0,3.3929,52,1121,211,554,187,37.83,-122.29,4442.14980901594,555885.738355823,734696.069973899,65171.505932885,13889.7595464316
132500.0,2.1494,37,2343,574,1608,523,37.79,-122.22,6448.61855862843,548464.6786703,727313.068324831,58180.016163577,18654.667254873
153900.0,3.2121,42,1577,379,1317,378,34.1,-118.19,30543.2963826184,7256.40250788133,181142.682141367,491025.572386448,559060.652909457
270300.0,4.9091,33,2321,480,1230,451,37.36,-121.99,14949.8385410352,499609.776995978,677991.307862499,8995.14448537452,60263.5726377001
59500.0,2.1759,35,1387,272,610,237,39.93,-122.18,141338.151664447,740998.178969594,919204.401979358,289571.788202458,240724.632943825
350000.0,3.1359,38,3195,828,2410,778,37.73,-122.48,5552.1634770632,559214.142059189,737484.182341097,67847.7765864869,6499.3377635597
75400.0,2.1679,34,1893,415,884,395,38.53,-121.45,51916.3910331473,574779.487635897,753600.31517599,138390.437230743,120122.358019511
120200.0,2.5598,16,3736,761,1942,730,37.07,-120.83,90186.3822573241,409020.465702434,588429.531850553,98667.8368614381,161625.35488967
288900.0,1.6081,35,1989,634,1108,593,34.09,-118.35,16501.1889417906,10654.9908542312,188494.10389308,482160.876442876,550176.741123764
239500.0,4.4286,6,1593,371,832,379,33.7,-117.79,17462.4016282133,57343.2704990526,124103.230921209,548795.984274689,616830.396694842
235300.0,4.1488,38,2317,451,1155,426,34.1,-118.04,40438.3615865042,19496.9904179661,174204.783614513,500335.166160347,568358.878539032
377300.0,2.625,16,875,201,300,157,36.96,-121.99,9994.41772701799,468467.528067322,645523.999378343,42626.9225633076,98553.7172626616
47600.0,2.6765,26,2399,518,1037,443,40.26,-120.2,270405.96748715,711654.416401106,881615.293144891,356738.060687647,336982.038616193
285400.0,6.8642,21,3153,411,1318,431,37.94,-121.95,16190.182854184,545835.124753322,725146.03982649,67406.4873197183,46111.5841302433
133300.0,3.2865,35,822,200,1197,203,34.28,-118.42,30260.2963979812,30076.0847529726,209473.730703842,462006.459429628,530040.416666409
156800.0,2.3611,30,511,153,1152,149,34.06,-118.21,27701.3228854584,3220.89435881739,178397.440945314,493129.834773566,561162.020108644
130000.0,2.8097,11,7353,1482,3571,1308,34.86,-118.34,94754.9570920259,90252.4388173321,262137.120767361,421453.48596642,489142.310811505
97900.0,2.5804,25,3081,635,1830,591,35.27,-119.07,106620.303730606,155070.44079088,334105.689010401,341648.162888534,409504.336307219
137500.0,3.6691,35,352,62,184,57,33.97,-117.51,54456.1006624698,68240.8090350484,143183.979195622,544733.823093064,612631.663407752
200000.0,3.6953,36,654,186,416,138,34.09,-118.33,18130.4601277334,8991.30069807327,187413.268440887,483359.653296503,551379.655532329
125000.0,3.4125,37,1043,196,555,197,37.62,-121.05,63967.6483078457,470450.893767557,649720.874653326,80838.9210041222,122730.358783276
150700.0,1.8685,36,1956,601,1672,546,34.04,-118.35,14612.743285081,9889.50861106229,184034.942807258,486399.932670917,554402.847615754
142300.0,2.1273,24,3523,991,1775,873,32.76,-117.14,9001.59142725383,176469.271565462,5302.3976560294,667665.115824177,735651.00178272
243800.0,3.855,18,6430,1412,2897,1348,34.17,-118.53,16293.1271268717,29432.9300952471,205619.952168965,464676.509001875,532664.026789116
268200.0,3.1583,49,1782,374,1010,367,34.08,-118.12,35233.1714730772,11803.7120009595,175886.617027648,496991.718085976,565025.896202357
164500.0,3.776,52,3080,545,975,495,38.57,-121.44,56424.2201273905,578154.640717939,756905.978155739,142903.097081264,123869.463153175
90300.0,2.0156,47,771,224,637,212,32.68,-117.1,4900.25841283382,185907.665331033,6961.63690379774,676937.35589771,744912.843098665
275000.0,3.7549,23,4099,1287,2103,1217,34.05,-118.45,6322.84893742663,19009.4540807386,190609.549618018,479652.479941461,547624.412484453
112500.0,2.5035,10,2421,580,962,497,38.58,-121.31,61229.7123942841,573449.794778181,751939.462024543,147522.068972871,132811.729007945
375000.0,3.2396,52,2051,552,1400,510,37.78,-122.46,2367.16438821593,561990.915499974,740415.179244086,70291.5424217674,2610.19633560774
275000.0,0.8131,8,3105,1256,1086,997,34.05,-118.25,23885.6241926374,632.822146173521,179534.638413409,491542.450153137,559568.898066218
84200.0,2.6923,41,1719,372,844,336,40.88,-123.98,16282.1717737119,912028.005052595,1091307.8665393,433282.244800974,370155.320234511
500001.0,12.0372,27,3385,427,1248,409,37.39,-122.13,10365.3661864544,510617.670381466,688766.829641276,21803.0585263479,50277.5772450501
176100.0,4.2192,14,7410,1344,3597,1274,32.74,-116.97,18638.9450151623,187804.501009089,18077.2282667401,679484.762030734,747502.400958608
169800.0,4.2204,29,4168,742,2096,713,32.63,-117.06,7554.80773735285,192610.642560179,13431.7061465813,683617.212048627,751590.383640505
118400.0,3.2444,16,2966,578,1365,480,38.7,-121.32,73503.0195507626,585515.341972596,763834.945478868,159814.91164349,141501.159720083
226200.0,5.0704,15,14058,2486,8997,2497,34.02,-117.9,37074.3710663562,31871.0447841731,160440.345292359,515640.918487603,583655.549289816
87500.0,2.7399,18,2962,945,1639,851,37.52,-122.21,4382.36946675827,525896.598388459,704209.150657162,34704.1010604479,34309.3308242179
93400.0,2.8036,27,1540,315,883,321,40.61,-122.57,137536.915328563,823147.74563958,1001127.84230048,368779.400312388,315578.251654908
284200.0,3.52,32,2182,406,1122,370,36.96,-122.03,12408.677338016,471093.055966524,648018.085533934,43480.6147384038,97209.178688276
87500.0,2.1375,39,3521,747,2256,721,34.13,-117.26,81910.6444230773,90994.6325274652,157526.650001898,549342.577480039,616942.230236699
